ID	Type	Nanog	Pou5f3	Sox19b
atac_L14708	k4me2_enh	0	0	0
atac_L34203	k4me2_enh	1	1	0
atac_L06109	k4me2_enh	0	0	1
atac_L09657	k4me2_enh	0	0	0
atac_L15320	k4me2_enh	0	0	1
atac_L18445	k4me2_enh	1	0	1
atac_L25794	k4me2_enh	0	0	0
atac_L36162	k4me2_enh	0	0	0
atac_L13146	k4me2_enh	0	0	0
atac_L28330	k4me2_enh	0	0	0
atac_L21658	k4me2_enh	0	0	1
atac_L31848	k4me2_enh	0	0	0
atac_L03377	k4me2_enh	1	1	0
atac_L20564	k4me2_enh	0	0	0
atac_L34075	k4me2_enh	0	0	0
atac_L37766	k4me2_enh	0	0	0
atac_L41121	k4me2_enh	0	0	1
atac_L17705	k4me2_enh	1	0	0
atac_L01139	k4me2_enh	0	0	0
atac_P02721	k4me2_enh	1	1	0
atac_L34431	k4me2_enh	0	0	0
atac_L20168	k4me2_enh	1	0	0
atac_P03843	k4me2_enh	0	1	0
atac_L26525	k4me2_enh	2	0	0
atac_L20409	k4me2_enh	1	0	1
atac_L28498	k4me2_enh	0	0	0
atac_L36437	k4me2_enh	0	0	1
atac_P04877	k4me2_enh	0	0	0
atac_P05463	k4me2_enh	1	0	0
atac_L11810	k4me2_enh	0	0	0
atac_L00399	k4me2_enh	0	0	1
atac_L31312	k4me2_enh	0	0	0
atac_L16086	k4me2_enh	0	1	0
atac_L36088	k4me2_enh	0	0	0
atac_L07221	k4me2_enh	0	0	2
atac_P05728	k4me2_enh	0	0	0
atac_L23233	k4me2_enh	0	0	0
atac_L23998	k4me2_enh	0	0	0
atac_L15012	k4me2_enh	1	0	0
atac_L26243	k4me2_enh	1	0	0
atac_L19156	k4me2_enh	0	0	1
atac_L09645	k4me2_enh	0	0	0
atac_L22546	k4me2_enh	0	0	1
atac_L00752	k4me2_enh	1	1	0
atac_L27193	k4me2_enh	0	0	1
atac_L39896	k4me2_enh	0	0	0
atac_L00387	k4me2_enh	0	0	0
atac_L33556	k4me2_enh	1	2	0
atac_L13895	k4me2_enh	0	0	0
atac_P06047	k4me2_enh	1	2	0
atac_L07245	k4me2_enh	0	0	0
atac_L04284	k4me2_enh	0	0	0
atac_L38495	k4me2_enh	0	0	0
atac_L37281	k4me2_enh	0	0	0
atac_P06791	k4me2_enh	1	0	0
atac_L37282	k4me2_enh	0	0	1
atac_L19765	k4me2_enh	0	0	0
atac_L18263	k4me2_enh	0	0	0
atac_L27192	k4me2_enh	0	1	0
atac_L20732	k4me2_enh	0	0	0
atac_P06753	k4me2_enh	0	0	0
atac_L07220	k4me2_enh	1	0	0
atac_L10789	k4me2_enh	0	1	0
atac_L07125	k4me2_enh	0	0	0
atac_L03709	k4me2_enh	1	0	0
atac_L03987	k4me2_enh	0	0	0
atac_L39897	k4me2_enh	0	0	0
atac_L21496	k4me2_enh	0	0	0
atac_L18365	k4me2_enh	0	0	0
atac_L37903	k4me2_enh	0	0	0
atac_L26913	k4me2_enh	0	0	0
atac_L00817	k4me2_enh	0	0	0
atac_P02478	k4me2_enh	0	0	0
atac_P06048	k4me2_enh	1	0	0
atac_P03623	k4me2_enh	0	0	0
atac_L18366	k4me2_enh	0	0	0
atac_L23174	k4me2_enh	1	0	0
atac_L08133	k4me2_enh	0	0	0
atac_P05783	k4me2_enh	2	0	0
atac_L08236	k4me2_enh	1	0	0
atac_L38237	k4me2_enh	0	0	0
atac_L27804	k4me2_enh	0	2	0
atac_L25975	k4me2_enh	1	1	0
atac_L20270	k4me2_enh	1	1	0
atac_L22145	k4me2_enh	0	0	0
atac_L16146	k4me2_enh	0	1	1
atac_L38952	k4me2_enh	1	1	0
atac_L16079	k4me2_enh	1	1	0
atac_L33962	k4me2_enh	0	0	0
atac_L25088	k4me2_enh	0	0	0
atac_L27803	k4me2_enh	1	0	0
atac_L38727	k4me2_enh	0	0	0
atac_L40743	k4me2_enh	0	0	0
atac_L21932	k4me2_enh	0	0	0
atac_L00977	k4me2_enh	1	0	0
atac_L04339	k4me2_enh	0	1	0
atac_L31256	k4me2_enh	0	0	0
atac_P02855	k4me2_enh	0	0	1
atac_L09855	k4me2_enh	0	0	0
atac_L39448	k4me2_enh	0	0	1
atac_L12737	k4me2_enh	0	0	0
atac_L33568	k4me2_enh	1	0	1
atac_L20839	k4me2_enh	0	0	0
atac_L19524	k4me2_enh	0	0	0
atac_L09904	k4me2_enh	0	0	0
atac_L04749	k4me2_enh	1	0	0
atac_P00886	k4me2_enh	0	0	3
atac_L14403	k4me2_enh	0	0	0
atac_L26481	k4me2_enh	1	3	0
atac_P03895	k4me2_enh	0	0	0
atac_L29201	k4me2_enh	0	0	0
atac_L34863	k4me2_enh	1	0	0
atac_L14438	k4me2_enh	0	0	0
atac_L37525	k4me2_enh	2	0	1
atac_P00501	k4me2_enh	0	0	0
atac_L12589	k4me2_enh	3	1	0
atac_L25250	k4me2_enh	0	0	0
atac_L08295	k4me2_enh	0	0	0
atac_L34064	k4me2_enh	0	0	0
atac_L08319	k4me2_enh	0	0	0
atac_L40144	k4me2_enh	0	0	1
atac_L21475	k4me2_enh	1	0	0
atac_L14439	k4me2_enh	0	0	1
atac_P05656	k4me2_enh	0	0	2
atac_L18409	k4me2_enh	0	0	1
atac_P05551	k4me2_enh	0	0	1
atac_L08108	k4me2_enh	2	0	0
atac_L03086	k4me2_enh	0	0	0
atac_L19336	k4me2_enh	1	0	0
atac_P03954	k4me2_enh	0	0	1
atac_P04586	k4me2_enh	1	0	0
atac_L17201	k4me2_enh	0	1	3
atac_L09277	k4me2_enh	2	1	0
atac_L18315	k4me2_enh	0	0	0
atac_P06820	k4me2_enh	0	0	1
atac_P03090	k4me2_enh	0	0	0
atac_P04452	k4me2_enh	0	0	0
atac_L09594	k4me2_enh	0	0	0
atac_L02111	k4me2_enh	0	0	0
atac_L29962	k4me2_enh	0	0	0
atac_L21891	k4me2_enh	0	0	0
atac_L33691	k4me2_enh	0	0	0
atac_L13758	k4me2_enh	0	0	0
atac_L24794	k4me2_enh	0	0	0
atac_L11062	k4me2_enh	0	0	1
atac_L08077	k4me2_enh	0	0	0
atac_L21892	k4me2_enh	2	1	1
atac_L27486	k4me2_enh	0	0	0
atac_P06086	k4me2_enh	0	0	0
atac_L13528	k4me2_enh	1	0	1
atac_L25483	k4me2_enh	0	0	1
atac_P04562	k4me2_enh	1	0	0
atac_L17577	k4me2_enh	0	0	1
atac_L32619	k4me2_enh	1	0	0
atac_L39190	k4me2_enh	1	1	1
atac_P01647	k4me2_enh	1	0	1
atac_L02310	k4me2_enh	0	0	0
atac_P02758	k4me2_enh	0	0	0
atac_L02751	k4me2_enh	1	0	0
atac_L08948	k4me2_enh	0	0	0
atac_L04314	k4me2_enh	0	0	0
atac_L39337	k4me2_enh	0	0	0
atac_P03711	k4me2_enh	0	0	1
atac_P03928	k4me2_enh	0	0	0
atac_L10639	k4me2_enh	1	0	0
atac_P07027	k4me2_enh	0	0	0
atac_P04051	k4me2_enh	0	0	0
atac_L20650	k4me2_enh	2	0	0
atac_L11249	k4me2_enh	2	2	0
atac_L23683	k4me2_enh	0	0	0
atac_L07349	k4me2_enh	0	0	0
atac_L35983	k4me2_enh	1	1	1
atac_L03856	k4me2_enh	0	0	0
atac_L27310	k4me2_enh	0	0	1
atac_L40247	k4me2_enh	1	1	0
atac_L21969	k4me2_enh	1	0	1
atac_L07127	k4me2_enh	0	0	0
atac_L00111	k4me2_enh	0	0	0
atac_L08654	k4me2_enh	1	0	0
atac_L25614	k4me2_enh	1	0	0
atac_L07633	k4me2_enh	1	0	0
atac_L16200	k4me2_enh	0	0	2
atac_L27085	k4me2_enh	0	0	0
atac_L30455	k4me2_enh	0	0	0
atac_L21887	k4me2_enh	0	0	0
atac_L06630	k4me2_enh	0	0	0
atac_L26604	k4me2_enh	1	0	0
atac_L27337	k4me2_enh	0	0	0
atac_L30875	k4me2_enh	2	0	0
atac_L03778	k4me2_enh	1	0	0
atac_L22021	k4me2_enh	0	1	2
atac_L11881	k4me2_enh	0	0	1
atac_L05134	k4me2_enh	0	0	0
atac_P01974	k4me2_enh	0	0	0
atac_L15484	k4me2_enh	0	0	2
atac_L06631	k4me2_enh	0	0	0
atac_L38884	k4me2_enh	1	0	1
atac_L01335	k4me2_enh	0	0	0
atac_L20431	k4me2_enh	0	0	0
atac_L08922	k4me2_enh	0	0	1
atac_L38702	k4me2_enh	0	0	0
atac_L30454	k4me2_enh	0	0	0
atac_L07783	k4me2_enh	0	0	0
atac_L19555	k4me2_enh	0	0	1
atac_L01208	k4me2_enh	0	0	0
atac_L23066	k4me2_enh	1	0	1
atac_L04574	k4me2_enh	0	0	0
atac_L24489	k4me2_enh	0	0	0
atac_L14254	k4me2_enh	0	0	0
atac_L25289	k4me2_enh	0	0	0
atac_L26859	k4me2_enh	1	0	2
atac_L22223	k4me2_enh	0	0	0
atac_L17698	k4me2_enh	0	0	0
atac_L24368	k4me2_enh	0	0	1
atac_L00269	k4me2_enh	0	0	0
atac_L21624	k4me2_enh	2	2	0
atac_L37362	k4me2_enh	0	0	0
atac_L17637	k4me2_enh	2	1	0
atac_P04654	k4me2_enh	0	0	0
atac_P04044	k4me2_enh	0	2	0
atac_L26514	k4me2_enh	0	0	0
atac_P02209	k4me2_enh	1	1	0
atac_L39767	k4me2_enh	0	0	0
atac_L40250	k4me2_enh	0	0	1
atac_L03953	k4me2_enh	0	0	0
atac_L13110	k4me2_enh	0	0	0
atac_L29248	k4me2_enh	0	0	0
atac_L21771	k4me2_enh	0	0	0
atac_L20833	k4me2_enh	2	1	2
atac_L03822	k4me2_enh	0	0	0
atac_L09751	k4me2_enh	0	0	0
atac_L34839	k4me2_enh	0	0	0
atac_L37348	k4me2_enh	0	0	0
atac_L34838	k4me2_enh	0	0	0
atac_L34341	k4me2_enh	0	0	0
atac_L40320	k4me2_enh	0	0	0
atac_L40321	k4me2_enh	0	0	0
atac_L22147	k4me2_enh	0	0	0
atac_L28260	k4me2_enh	0	0	0
atac_L15995	k4me2_enh	0	0	0
atac_L18257	k4me2_enh	0	0	0
atac_L21492	k4me2_enh	0	0	1
atac_L15302	k4me2_enh	0	0	0
atac_L04119	k4me2_enh	0	0	1
atac_P00625	k4me2_enh	0	0	0
atac_L26786	k4me2_enh	0	0	1
atac_L08221	k4me2_enh	0	0	0
atac_L13975	k4me2_enh	2	0	0
atac_L06101	k4me2_enh	0	0	0
atac_L10104	k4me2_enh	1	0	1
atac_L08729	k4me2_enh	2	0	0
atac_L09354	k4me2_enh	0	0	0
atac_L22074	k4me2_enh	0	0	0
atac_L07072	k4me2_enh	2	0	0
atac_L32600	k4me2_enh	0	0	0
atac_L01703	k4me2_enh	1	1	0
atac_L08727	k4me2_enh	0	0	0
atac_L19727	k4me2_enh	0	0	0
atac_L26725	k4me2_enh	0	0	0
atac_L26153	k4me2_enh	0	0	0
atac_L26381	k4me2_enh	0	0	0
atac_L07319	k4me2_enh	0	0	1
atac_L07882	k4me2_enh	1	0	1
atac_L31863	k4me2_enh	1	0	0
atac_L01126	k4me2_enh	1	0	0
atac_L10347	k4me2_enh	0	0	1
atac_P04550	k4me2_enh	0	0	1
atac_L30247	k4me2_enh	0	0	0
atac_L24609	k4me2_enh	0	0	0
atac_L20823	k4me2_enh	0	0	0
atac_L09552	k4me2_enh	1	0	0
atac_L30854	k4me2_enh	0	0	0
atac_L18090	k4me2_enh	0	0	0
atac_L04064	k4me2_enh	0	0	2
atac_L25534	k4me2_enh	1	0	0
atac_L40293	k4me2_enh	0	0	0
atac_L17141	k4me2_enh	0	0	0
atac_L32490	k4me2_enh	0	0	2
atac_L19946	k4me2_enh	1	0	0
atac_L22681	k4me2_enh	2	0	1
atac_L19726	k4me2_enh	0	0	0
atac_L41131	k4me2_enh	0	0	0
atac_L19446	k4me2_enh	0	0	0
atac_L19447	k4me2_enh	0	0	0
atac_L06878	k4me2_enh	0	0	0
atac_L07850	k4me2_enh	0	0	1
atac_L34890	k4me2_enh	1	0	0
atac_L17555	k4me2_enh	0	0	0
atac_L27824	k4me2_enh	0	0	0
atac_L02326	k4me2_enh	0	0	2
atac_L05209	k4me2_enh	0	0	0
atac_L10343	k4me2_enh	0	0	0
atac_L25104	k4me2_enh	0	2	0
atac_P07169	k4me2_enh	1	2	2
atac_P05793	k4me2_enh	0	0	1
atac_L02919	k4me2_enh	0	2	0
atac_L30312	k4me2_enh	0	0	0
atac_L22710	k4me2_enh	0	1	1
atac_L19580	k4me2_enh	0	0	0
atac_L08119	k4me2_enh	0	1	2
atac_L15739	k4me2_enh	2	0	1
atac_L21688	k4me2_enh	1	1	0
atac_L06786	k4me2_enh	0	0	0
atac_L08568	k4me2_enh	1	1	1
atac_L10338	k4me2_enh	0	0	0
atac_L40686	k4me2_enh	0	1	0
atac_L04547	k4me2_enh	0	0	0
atac_L21416	k4me2_enh	1	0	0
atac_L25138	k4me2_enh	0	0	0
atac_L19546	k4me2_enh	0	0	0
atac_L03679	k4me2_enh	0	0	0
atac_L41002	k4me2_enh	0	0	0
atac_L29536	k4me2_enh	0	0	0
atac_L00747	k4me2_enh	0	2	0
