chr	start	end	name	category	strand	gene	tx_anno	clickit_sense_left	dome_sense_left	x50e_sense_left	shield_sense_left	x75e_sense_left	clickit_anti_left	dome_anti_left	x50e_anti_left	shield_anti_left	x75e_anti_left	clickit_sense_left2	dome_sense_left2	x50e_sense_left2	shield_sense_left2	x75e_sense_left2	clickit_anti_left2	dome_anti_left2	x50e_anti_left2	shield_anti_left2	x75e_anti_left2	clickit_sense_right	dome_sense_right	x50e_sense_right	shield_sense_right	x75e_sense_right	clickit_anti_right	dome_anti_right	x50e_anti_right	shield_anti_right	x75e_anti_right	clickit_sense_right2	dome_sense_right2	x50e_sense_right2	shield_sense_right2	x75e_sense_right2	clickit_anti_right2	dome_anti_right2	x50e_anti_right2	shield_anti_right2	x75e_anti_right2	exonic_plus_left	exonic_minus_left	exonic_plus_right	exonic_minus_right
chr1	6064591	6064592	atac_P00044	dist	.	.	overlap_minus	0	0	0	0	0	0.17	7.64	4.98	2.03	1.51	0	0	0	0	0	0	7.64	4.98	2.03	1.51	0	0	0.36	0	0	0.17	7.8	4.98	2.03	1.51	0	0	0.18	0	0	0	7.96	4.98	2.03	1.51	.	.	.	.
chr1	6120020	6120021	atac_L00215	dist	.	.	minimal	0	0	0.52	0	0.36	0	0	0	0	0	0	0	0.52	0	0.36	0	0	0	0	0	0	0	0.52	0	0.36	0	0	0	0	0	0	0	0.52	0	0.36	0.2	0	0	0	0	.	.	.	.
chr1	6120188	6120189	atac_L00216	dist	.	.	minimal	0	0	0.61	0	0.35	0.16	0	0	0	0	0	0	0.61	0	0.35	0	0	0	0	0	0	0	0.61	0	0.35	0.64	0	0	0	0	0	0	0.61	0	0.35	0.48	0	0	0	0	.	.	.	.
chr1	6124803	6124804	atac_L00217	dist	.	.	minimal	0	0	0.48	0	0.41	0	0	0	0	0	0	0	0.48	0	0.41	0	0	0	0	0	0	0	0.48	0	0.41	0	0	0	0	0	0	0	0.48	0	0.41	0	0	0	0	0	.	.	.	.
chr1	6134703	6134704	atac_L00218	prox	.	.	overlap_plus	0	0	4.52	0	0.32	0	0	0	0	0	0	0	4.52	0	0.32	0	0	0	0	0	0	0	4.52	0	0.32	0	0	0	0	0	0	0	4.52	0.17	0.48	0	0	0	0	0	.	.	.	.
chr1	6135139	6135140	atac_L00219	prom_ens	+	ENSDART00000092324	tss_plus	0	0	1.07	0.2	4.52	0	0	0	0	0	0	0	1.07	0.41	4.52	0	0	0	0	0	0.35	10.5	6.4	4.05	22.61	0	0	0	0	0	0.35	16.23	11.2	9.32	36.18	0	0	0	0	0	.	.	X	.
chr1	6140023	6140024	atac_L00220	dist	.	.	overlap_plus	0.2	122.09	12.54	10.5	7.29	0	0	0.17	0	0	0.2	122.09	12.72	10.5	7.29	0	0	0.17	0	0	0.2	122.09	12.54	10.82	7.29	0	0	0	0	0	0.2	122.09	12.54	10.82	7.29	0	0	0	0	0	.	.	.	.
chr1	6143241	6143242	atac_L00221	dist	.	.	overlap_plus	0.16	14.4	14.59	99.48	7.14	0	0	0	0	0	0.32	14.4	14.59	99.48	7.14	0	0	0	0	0	0.16	14.4	14.59	99.48	7.14	0	0	0	0	0	0.32	14.4	14.59	99.48	7.14	0	0	0	0	0	.	.	.	.
chr1	6161976	6161977	atac_L00222	prom_cage	+	ENSDART00000037036	tss_plus	0	2.61	0.95	0.71	1.62	1.51	0	0	0	0	0	0.35	0.8	0.71	0.81	1.51	0	0	0	0	7.54	26.83	19.73	16.18	25.94	0	0	0	0	0	13.57	37.11	26.89	21.87	39.72	0	0	0	0	0	X	.	X	.
chr1	6164552	6164553	atac_L00223	dist	.	.	overlap_plus	0.53	31.41	179.37	18.29	24.82	0	0	0	0	0	0.71	31.21	179.37	18.29	24.82	0	0	0	0	0	0.71	31.61	179.37	18.29	24.5	0	0	0	0	0	0.89	31.81	179.37	18.29	24.5	0	0	0	0	0	.	.	.	.
chr1	6171817	6171818	atac_L00224	prom_ens	+	ENSDART00000136060	overlap_plus	0.17	0.16	0.53	0	4.52	0	0	0	0	0	0.35	0.32	0.36	0	6.03	0	0	0	0	0	0.7	0.16	0.89	0.2	12.06	0	0	0	0	0	0.7	0.16	1.07	0.41	18.09	0	0	0	0	0	X	.	X	.
chr1	6189950	6189951	atac_L00225	prom_cage	+	ENSDART00000092277	tss_plus	0	12.06	0.35	0	1.78	0	0	0	0	0.53	0	3.01	0.35	0	0.71	0	0	0	0	0.36	0	46.73	2.09	1.59	4.09	0	0	0	0	0.53	0	55.77	3.66	1.91	3.73	0	0	0	0	0.53	X	.	X	.
chr1	6190144	6190145	atac_L00226	prox	.	.	overlap_plus	0	7.82	4.46	18.09	2.96	0	0	0	0	0.52	0	6.76	3.24	18.09	3.83	0	0	0	0	0.35	0	8.71	4.66	21.1	3.31	0.16	0	0	0	0.35	0	6.58	3.85	16.58	2.79	0.16	0	0	0	0	X	.	X	.
chr1	6271733	6271734	atac_L00227	dist	.	.	overlap_plus	0	2.44	2.86	6.93	14.59	0	0	0	0	0	0	2.26	2.23	5.51	13.98	0	0	0	0	0	0	1.57	2.23	5.16	8.71	0	0	0	0	0	0	1.05	1.43	2.84	4.86	0	0	0	0	0	X	.	.	.
chr1	6276499	6276500	atac_L00228	prox	.	.	overlap_plus	0	0.41	1.51	0.35	0.32	0	0	0	0	0	0	0.61	1.51	0.35	0.32	0	0	0	0	0	0	0.41	3.01	0	0.32	0	0	0	0	0	0	0.41	1.51	0	0.16	0	0	0	0	0	X	.	X	.
chr1	6335058	6335059	atac_L00229	dist	.	.	overlap_plus	0	0	0	0	10.55	0	0	0	0	0	0	0	0	0	7.54	0	0	0	0	0	0.17	0	0.18	0.2	10.55	0	0	0	0	0	0.17	0.16	0.36	0.2	6.03	0	0	0	0	0	X	.	X	.
chr1	6371110	6371111	atac_L00230	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6408539	6408540	atac_L00231	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	.	.	.	.
chr1	6453361	6453362	atac_L00232	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	X
chr1	6453977	6453978	atac_P00045	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6460875	6460876	atac_P00046	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6461381	6461382	atac_P00047	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6466116	6466117	atac_L00233	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6494523	6494524	atac_L00234	prom_ens	-	ENSDART00000109356	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr1	6506943	6506944	atac_P00048	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6581106	6581107	atac_L00235	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6628490	6628491	atac_L00236	dist	.	.	overlap_plus	1.62	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6639856	6639857	atac_L00237	prox	.	.	minimal	0	0.36	0	0	0.35	0	0	0	0	0	0	0.36	0	0	0.35	0	0	0	0	0	0	0.36	0	0	0.35	0	0	0	0	0	0	0.36	0	0	0.35	0	0	0	0	0	.	.	.	.
chr1	6646522	6646523	atac_P00049	prom_cage	+	ENSDART00000144641	tss_plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0.41	0	0	0	0	0	0	12.2	7.96	8.89	11.15	0	0	0	0	0	3.01	25.79	17.03	14.94	24.52	0	0	0	0	0	X	.	X	.
chr1	6648799	6648800	atac_L00238	dist	.	.	overlap_plus	0.36	29.38	161.29	14.63	17.34	0	0	0	0	0	0.36	19.25	97.98	9.23	11.93	0	0	0	0	0	0.36	17.43	110.04	8.19	10.34	0	0	0	0	0	0.71	12.16	73.86	4.01	7.64	0	0	0	0	0	X	.	.	.
chr1	6717604	6717605	atac_L00239	dist	.	.	minimal	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	.	.	.	.
chr1	6772827	6772828	atac_L00240	dist	.	.	minimal	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	.	.	.	.
chr1	6899582	6899583	atac_L00241	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	.	.	.	.
chr1	6969084	6969085	atac_L00242	dist	.	.	minimal	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7065265	7065266	atac_L00243	prox	.	.	minimal	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	.	.	.	.
chr1	7077189	7077190	atac_L00244	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7188655	7188656	atac_L00245	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7189936	7189937	atac_L00246	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0	X	.	X	.
chr1	7247578	7247579	atac_L00247	dist	.	.	minimal	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7254658	7254659	atac_L00248	dist	.	.	minimal	0	0.2	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7327340	7327341	atac_L00249	dist	.	.	overlap_plus	0	0.16	0	0	1.51	0	0	0	0	0	0	0.16	0	0	1.51	0	0	0	0	0	0	0.16	0	0	1.51	0	0	0	0	0	0	0.16	0	0	1.51	0	0	0	0	0	.	.	.	.
chr1	7384911	7384912	atac_L00250	dist	.	.	overlap_plus	0	3.01	0.17	0	0	0.2	0	0.35	0	0	0	3.01	0.17	0	0	0.2	0	0.17	0	0	0	3.01	0.17	0	0	0.2	0	0.17	0	0	0	3.01	0.17	0	0	0	0	0	0	0	.	.	.	.
chr1	7470716	7470717	atac_L00251	dist	.	.	minimal	0.16	0	0	0	0.17	0	0	0	0	0.17	0.16	0	0	0	0.17	0	0	0	0	0.17	0.16	0	0	0	0.17	0	0	0	0	0.17	0.16	0	0	0	0.17	0	0	0	0	0.17	.	.	.	.
chr1	7495269	7495270	atac_L00252	dist	.	.	overlap_minus	1.51	0	0	0	0.2	1.51	0	0.32	0	0.2	1.51	0	0	0	0.2	1.51	0	0.16	0	0.2	1.51	0	0	0	0.2	1.51	0	0.16	0	0.2	1.51	0	0	0	0.2	1.51	0	0.16	0	0.2	.	.	.	.
chr1	7517438	7517439	atac_L00253	prom_cage	+	ENSDART00000016139	tss_plus	0.18	0.41	4.52	0.52	0.16	0	0	1.51	0	0.16	0.18	0	0	0	0.16	0	0	1.51	0	0.16	0.18	6.28	63.31	8.36	11.14	0	0	1.51	0	0.16	0.71	6.28	63.31	8.54	11.14	0	0	1.51	0	0.16	.	.	X	.
chr1	7518295	7518296	atac_L00254	prox	.	.	overlap_plus	0.35	5.09	7.47	9.52	105.51	0	0	0.18	0	1.51	0.17	5.09	7.65	9.52	105.51	0	0	0.18	0	1.51	0.52	5.25	7.29	9.73	105.51	0	0	0.18	0	1.51	0.87	5.41	7.29	9.73	105.51	0	0	0.53	0	1.51	.	.	.	.
chr1	7556945	7556946	atac_P00050	prom_cage	+	ENSDART00000054925	tss_plus	0	3.01	0.35	0.16	0.18	0	0	0.17	0	0.18	0	0	0	0	0	0	1.51	0	0	0.18	0	250.22	30.66	31.98	51.21	0	0	0.35	0	0.18	0	242.68	31.88	32.46	54.41	0	0	0	0	0.18	.	.	X	.
chr1	7606064	7606065	atac_P00051	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7616903	7616904	atac_P00052	dist	.	.	overlap_minus	0	0	0	0	0	0	0	1.27	1.07	1.62	0	0	0	0	0	0	0	1.27	1.07	1.62	0	0	0	0	0	0	0	1.27	1.07	1.62	0	0	0	0	0	0	0	1.27	1.07	1.62	.	.	.	.
chr1	7618316	7618317	atac_P00053	dist	.	.	overlap_minus	0	0	0	0	0	0	0	12.06	1.05	1.27	0	0	0	0	0	0	0	12.06	1.05	1.27	0	0	0	0	0	0	0	12.06	1.05	1.27	0	0	0	0	0	0	0	12.06	1.05	1.27	.	.	.	.
chr1	7624171	7624172	atac_P00054	dist	.	.	overlap_minus	0	0	0.36	0	0	0	0	1.42	1.22	12.06	0	0	0	0	0	0	0	1.42	1.22	12.06	0	0	0.18	0	0	0	0	1.42	1.22	12.06	0	0	0	0	0	0	0	1.42	1.22	12.06	.	.	.	.
chr1	7629854	7629855	atac_P00055	dist	.	.	overlap_minus	0	0	0	0	0	0.41	1.51	1.39	0.95	1.42	0	0	0	0	0	0	0	1.39	0.95	1.42	0	0	0	0	0	0.41	3.01	1.39	0.95	1.42	0	0	0	0	0	0	0	1.39	0.95	1.42	.	.	.	.
chr1	7640486	7640487	atac_L00255	dist	.	.	overlap_minus	0	0	0	0	0	0.32	0.89	12.77	183.9	44.6	0	0	0	0	0	0.16	0.89	13.17	186.91	44.95	0	0	0	0	0	0.16	0.89	12.97	188.42	43.38	0	0	0	0	0	0	0.89	12.77	189.92	42.51	.	.	.	.
chr1	7644989	7644990	atac_P00056	dist	.	.	overlap_minus	0	0	0	0	0	0	0.87	10.18	21.51	50.25	0	0	0	0	0	0	0.87	10.18	21.87	50.05	0	0	0	0	0	1.51	0.87	9.86	21.51	50.05	0	0	0	0	0	1.51	0.87	10.02	21.34	49.65	.	.	.	.
chr1	7654100	7654101	atac_P00057	prox	.	.	overlap_minus	0	0	0	0	0	0.18	0.41	46.73	14.81	23.23	0	0	0	0	0	0.53	0.2	45.22	15.51	23.23	0	0	0	0	0	0.53	0.41	43.71	14.46	23.07	0	0	0	0	0	0.36	0.41	43.71	14.46	23.07	.	.	.	.
chr1	7660002	7660003	atac_L00256	prom_cage	-	ENSDART00000085203	tss_minus	0	0	0	0	0	0.35	1.11	7.65	25.33	361.76	0	0	0	0	0	0.7	2.39	19.74	64.03	883.3	0	0	0	0	0	0	0.16	0	1.22	0	0	0	0	0	0	0.17	0.16	0	1.22	0	.	X	.	.
chr1	7673407	7673408	atac_P00058	prom_cage	-	ENSDART00000013264	tss_minus	0	13.57	2.61	1.91	2.67	0	113.05	16.9	11.3	17.78	0	24.12	3.83	3.98	4.8	1.01	473.3	64.99	54.26	87.3	0	10.55	3.31	1.59	2.67	0	9.04	0.52	0	0.71	0	9.04	1.57	1.11	1.42	0	7.54	0.35	0	1.78	.	X	.	.
chr1	7677765	7677766	atac_L00257	prox	.	.	overlap_plus	0	0	0.2	4.52	0	0	0.89	0.2	0	0	0	0	0.2	4.52	0	0	0.89	0.2	0	0	0	0	0.41	0	0	0	0.89	0.41	0	0.17	0	0	0.61	0	0	0	0.89	0.41	0	0.17	.	.	.	.
chr1	7680009	7680010	atac_P00059	prox	.	.	overlap_plus	0	0.7	0.64	0.53	0	0	0.87	0.16	0	0	0	0.35	0.64	1.07	0	0	0.87	0	0	0.2	0	0.17	0.32	0.18	0	0	0.87	0.32	0	0	0	0	0	0	0	0	0.87	0.16	0	0	X	.	.	.
chr1	7687690	7687691	atac_L00258	dist	.	.	overlap_minus	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0	0	1.01	0	0	0	.	.	.	.
chr1	7689519	7689520	atac_P00060	dist	.	.	overlap_minus	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	1.11	0	0	1.51	0	0	0	0	0	0	1.27	0	0	0	0	0	0.18	0	0	0	0.95	0	0	0	.	.	.	.
chr1	7764252	7764253	atac_L00259	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7768527	7768528	atac_L00260	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	7835064	7835065	atac_P00061	dist	.	.	overlap_minus	0	0	0	0	0	0	2.44	1.11	1.07	0.2	0	0	0	0	0	0	2.44	1.11	1.07	0.2	0	0	0	0	0	0	2.44	1.11	1.07	0.2	0	0	0	0	0	0	2.44	1.11	1.07	0.2	.	.	.	.
chr1	7894257	7894258	atac_L00261	prom_ens	-	ENSDART00000145460	minimal	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	.	X	.	.
chr1	7920669	7920670	atac_P00062	prom_refpred	-	NR_120315.1	tss_minus	0	0	0	0	0	0.35	8.11	15.47	30.6	268.31	0	0	0	0	0	0.52	8.11	16.89	32.02	295.44	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	.	.	.	.
chr1	8032938	8032939	atac_L00262	prox	.	.	minimal	0	0	0	0	0	0	1.51	0	0	0	0.2	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr1	8099992	8099993	atac_L00263	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	.	.	.	.
chr1	8101081	8101082	atac_L00264	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	X
chr1	8141168	8141169	atac_L00265	prom_cage	-	ENSDART00000152295	tss_minus	0	0	0	0	0	0.18	7.9	61.8	4.18	8.27	0	0	0	0	0	0.36	10.54	85.92	10.45	15.91	0	0	0	0	0	0	3.44	31.65	0.87	2.86	0	0	0	0	0	0.18	2.84	36.18	1.05	2.55	.	X	.	X
chr1	8141539	8141540	atac_L00266	prox	.	.	tss_minus	0	0.16	0	0	0	0	0.16	0.71	0.2	3.01	0	0	0	0	0	0	0.95	1.07	0.61	10.55	0	0.32	0	0	1.51	0	0	0	0	0	0	0.16	0	0	1.51	0	0	0	0	0	.	X	.	X
chr1	8152470	8152471	atac_L00267	dist	.	.	minimal	0.2	0	0.35	0.16	0	0.2	0	0	0	0	0.2	0	0.35	0.16	0	0.41	0	0	0	0	0	0	0.17	0.16	0	0	0	0	0	0	0.2	0	0.17	0.16	0	0	0	0	0	0	.	.	.	.
chr1	8202718	8202719	atac_L00268	dist	.	.	minimal	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	.	X	.	X
chr1	8233299	8233300	atac_L00269	dist	.	.	overlap_minus	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	.	.	.	.
chr1	8419332	8419333	atac_L00270	dist	.	.	minimal	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	.	.	.	.
chr1	8428783	8428784	atac_L00271	prom_ens	-	ENSDART00000138435	minimal	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	.	X	.	.
chr1	8485534	8485535	atac_P00063	prox	.	.	minimal	0	0	0	0	0.18	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0.36	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	X	.	.	.
chr1	8500437	8500438	atac_L00272	dist	.	.	minimal	0.32	0	0	0	0.35	0	0	0.2	0	0	0	0	0	0	0.35	0	0	0.2	0	0	0.32	0	0	0	0.35	0	0	0.2	0	0	0.16	0	0	0	0.35	0	0	0.2	0	0	.	.	.	.
chr1	8508589	8508590	atac_L00273	prom_cage	+	ENSDART00000091683	tss_plus	1.51	0	0	0	0	0	0	0.32	0.18	0	1.51	0	0	0	0	0	0	0.32	0.18	0	1.51	7.14	2.07	3.73	7.29	0	0	0.32	0.18	0	1.51	14.63	6.05	7.65	13.37	0	0	0.32	0.18	0	.	.	X	.
chr1	8508855	8508856	atac_L00274	prox	.	.	overlap_plus	0.36	23.3	110.04	9.58	12.89	0	0	3.01	0.17	0	0.36	22.7	84.41	7.67	12.57	0	0	3.01	0.17	0	0.71	27.36	105.51	9.93	14.8	0	0	3.01	0.17	0.16	0.53	29.59	119.08	11.85	17.03	0	0	3.01	0.17	0.32	X	.	X	X
chr1	8509457	8509458	atac_P00064	prox	.	.	overlap_plus	0.35	28	16	13.78	227.61	0	0	0.36	0	0	0.52	25.3	16	13.37	195.95	0	0	0.36	0.41	6.03	0.52	29.28	13.69	10.13	215.55	0	0	0.36	0	0	0.17	10.18	6.76	3.85	78.38	0	0	0.36	0	0	X	X	.	X
chr1	8521323	8521324	atac_L00275	prom_cage	+	ENSDART00000103626	tss_plus	0.2	4.52	0.17	0	0.18	0	0	0.35	0	0	0.2	0	0	0	0	0	0	0.35	0	0	1.42	60.29	5.05	3.66	4.45	0	0	0.35	0	0	1.42	61.8	5.23	3.66	4.45	0	0	0.35	0	0	.	.	X	.
chr1	8553344	8553345	atac_L00276	prom_cage	-	ENSDART00000054981	tss_minus	0	0	0	0	0	0.16	40.72	22.7	94.96	17.07	0	0	0	0	0	1.11	100.82	72.54	337.64	52.44	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	.	X	.	.
chr1	8649492	8649493	atac_P00065	dist	.	.	overlap_minus	1.51	0	0.32	0.36	0.61	100.99	1041.69	1378.07	1766.33	2451.92	1.51	0	0.16	0	0.61	120.59	1025.14	1366.93	1785.89	2390.12	1.51	0	0.16	0.18	0.81	153.75	1113.3	1425.17	1828.39	2505.01	3.01	0	0	0	0.81	162.79	1239.26	1540.68	1883.69	2598.63	.	X	.	X
chr1	8650092	8650093	atac_P00066	prox	.	.	overlap_minus	0	0	0	0	0	3.91	495.65	5013.41	609.79	724.28	0	0	0	0	0	6.76	1086.75	11005.08	1347.46	1601.46	0	0	0	0	0	6.05	820.28	8733.52	1039.6	1248.24	0	0	0	0	0.32	5.87	853.92	8950.58	1074.97	1265.58	.	X	.	X
chr1	8651746	8651747	atac_L00277	prom_ens	-	ENSDART00000133319	tss_minus	0	0	0	0	0	8.71	280.67	432.6	528.68	4778.26	0.17	0	0	0	0	12.37	583.46	895.26	1124.84	9702.74	0	0	0	0	0	7.14	280.2	432.07	528.89	4769.22	0	0	0	0	0	3.83	280.04	431.71	529.09	4764.7	.	X	.	.
chr1	8652678	8652679	atac_L00278	prom_ens	-	ENSDART00000135318	tss_minus	0	0	0	0	0	3.44	2683.06	428.07	417.99	567.2	0	0	0	0	0	5.07	2669.5	425.81	416.87	564.18	0	1.51	0	0	0	0	0	0.52	0	0	0	1.51	0	0	0	0	0	0.52	0	0.18	.	X	.	X
chr1	8653773	8653774	atac_L00279	prox	.	.	minimal	0	0	0	0	0	0	0.71	0.41	0	0	0	0	0	0	0	0	0.71	0.81	0	0.17	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr1	8661388	8661389	atac_P00067	prox	.	.	minimal	0	0	0	0.18	0.41	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0.35	0	0	0.61	0	0	0	0	0	0	0.17	0	0	0.2	0	0	0	0	0	.	.	.	.
chr1	8694093	8694094	atac_L00280	prom_cage	+	ENSDART00000025604	tss_plus	0	0.2	3.01	0.52	0	0	0	0	0	0	0	0	1.51	0.17	0	0	0	0	0	0	0	5.88	42.21	5.4	4.93	0	0	1.51	0	0	2.84	116.92	844.11	83.63	101.99	0	0	3.01	0	0	.	.	X	.
chr1	8695778	8695779	atac_L00281	prox	.	.	overlap_plus	2.09	97.69	92.99	90.17	1047.6	0	0	0	0	0	2.44	71.28	63.83	67.28	722.02	0	0	0	0	0	0.35	87.35	82.15	77.21	911.94	0	0	0	0	0	0.52	54.73	54.94	48.63	616.5	0	0	0	0	0	X	.	.	.
chr1	8704850	8704851	atac_P00068	dist	.	.	overlap_plus	1.42	0	0	0	0.18	0	0	0	0	0	1.22	0	0	0	0.18	0	0	0	0	0	0.81	0	0	0	0.18	0	0	0	0	0	1.22	0	0	0	0.18	0	0	0	0	0	.	.	.	.
chr1	8977970	8977971	atac_L00282	prom_ens	-	ENSDART00000133496	overlap_minus	0	0	0	0	0	0	1.24	0.81	7.54	0.17	0	0	0	0	0	0	1.6	0.81	7.54	0.17	0	0	0	0	0	0	0.18	0.2	4.52	0.17	0	0	0	0	0	0	0.18	0.2	4.52	0.17	.	X	.	.
