chr	start	end	name	category	strand	gene	1k_k4me1_1_center	1k_k4me1_2_center	1k_k4me1_3_center	1k_k4me1_4_center	1k_k4me2_1_center	1k_k4me3_1_center	1k_k9ac_1_center	1k_k9ac_2_center	1k_k27ac_1_center	1k_k27ac_2_center	1k_k56ac_1_center	1k_k64ac_1_center	1k_k64ac_2_center	1k_k122ac_1_center	1k_h4k16ac_1_center	1k_h4k16ac_2_center	1k_igg_1_center	1k_igg_2_center	shield_k4me1_1_center	shield_k4me1_2_center	shield_k4me2_1_center	shield_k4me2_2_center	shield_k4me3_1_center	shield_k4me3_2_center	shield_k4me3_3_center	shield_igg_1_center	shield_igg_2_center	1k_k4me1_1_left	1k_k4me1_2_left	1k_k4me1_3_left	1k_k4me1_4_left	1k_k4me2_1_left	1k_k4me3_1_left	1k_k9ac_1_left	1k_k9ac_2_left	1k_k27ac_1_left	1k_k27ac_2_left	1k_k56ac_1_left	1k_k64ac_1_left	1k_k64ac_2_left	1k_k122ac_1_left	1k_h4k16ac_1_left	1k_h4k16ac_2_left	1k_igg_1_left	1k_igg_2_left	shield_k4me1_1_left	shield_k4me1_2_left	shield_k4me2_1_left	shield_k4me2_2_left	shield_k4me3_1_left	shield_k4me3_2_left	shield_k4me3_3_left	shield_igg_1_left	shield_igg_2_left	1k_k4me1_1_right	1k_k4me1_2_right	1k_k4me1_3_right	1k_k4me1_4_right	1k_k4me2_1_right	1k_k4me3_1_right	1k_k9ac_1_right	1k_k9ac_2_right	1k_k27ac_1_right	1k_k27ac_2_right	1k_k56ac_1_right	1k_k64ac_1_right	1k_k64ac_2_right	1k_k122ac_1_right	1k_h4k16ac_1_right	1k_h4k16ac_2_right	1k_igg_1_right	1k_igg_2_right	shield_k4me1_1_right	shield_k4me1_2_right	shield_k4me2_1_right	shield_k4me2_2_right	shield_k4me3_1_right	shield_k4me3_2_right	shield_k4me3_3_right	shield_igg_1_right	shield_igg_2_right
chr2	48795087	48795221	atac_L17456	dist	.	.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	3	0	0	0	1	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1
chr2	48795225	48795400	atac_L17457	dist	.	.	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	4	0	1	0	0	2	0	0	3	1	2	0	0	0	0	0	0	0	0	0	1
chr2	48855617	48855789	atac_L17458	dist	.	.	0	2	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	1	0	0	1	1	0	0	0	2	0	1	0	0	0	1	0	1	2	1	1	2	1	1	0	3	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	1	2	0
chr2	48927364	48927461	atac_L17459	prox	.	.	1	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0	0	2	0	0	0	1	1	2	12	1	0	3	0	0	2	2	0	1	12	6	1	1	0	0	1	0	1	3	6	0	1	1	0	6	0	14	2	0	0	1	1	3	1	0	0	2	9	2	2	0	0	3	0	1
chr2	48927624	48927740	atac_L17460	prox	.	.	0	4	0	0	0	0	2	0	5	0	0	0	1	1	1	0	0	0	0	2	1	1	0	0	0	0	1	2	2	0	0	1	0	4	1	15	2	0	1	0	1	3	2	0	0	11	8	2	2	0	0	0	0	0	1	5	0	1	1	0	3	0	8	1	0	3	1	0	3	0	0	0	0	5	1	1	0	0	3	0	2
chr2	48933322	48933439	atac_L17461	dist	.	.	0	1	0	0	1	1	1	1	12	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	2	1	0	1	1	0	0	17	0	0	1	0	0	6	1	0	0	4	1	0	2	0	0	1	0	2	0	3	0	0	0	2	4	1	22	1	0	0	1	0	4	4	2	0	6	8	3	5	0	0	1	0	0
chr2	48966289	48966430	atac_L17462	prox	.	.	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	2	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	0	1
chr2	48982281	48982500	atac_P03376	prom_umms	-	TCONS_00054822	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	3	0	0	1	0	2	0	9	0	0	1	2	0	3	0	0	0	9	8	2	0	0	0	2	1	1	1	1	0	0	1	2	3	0	4	1	0	1	0	0	1	2	2	0	2	1	0	1	0	0	0	0	1
chr2	48999009	48999134	atac_L17463	dist	.	.	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	3	3	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	5	0	0	0	0	0	3	1	0	0	14	6	0	0	0	0	1	1	0	0	3	0	0	1	2	1	0	14	0	0	2	0	0	2	0	0	1	12	20	0	0	0	1	1	0	0
chr2	48999887	49000150	atac_P03377	dist	.	.	1	1	0	0	0	1	1	0	7	0	0	1	0	0	3	1	1	1	4	9	0	0	0	0	1	2	4	1	3	0	0	2	1	0	1	16	0	0	2	0	0	5	2	0	2	9	16	0	1	0	0	1	1	1	1	1	0	0	1	2	1	0	1	0	0	1	0	0	3	1	1	1	2	3	0	0	1	0	1	0	2
chr2	49005168	49005368	atac_P03378	dist	.	.	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	9	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2
chr2	49013913	49014090	atac_L17464	dist	.	.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2
chr2	49030166	49030258	atac_L17465	prox	.	.	0	0	0	0	0	1	0	0	6	0	0	0	0	0	1	0	0	0	3	2	1	0	0	0	0	0	0	2	2	0	0	1	3	3	1	11	0	0	0	0	0	5	0	0	1	5	7	1	2	0	1	0	0	2	0	0	0	1	0	0	5	1	10	1	0	0	0	0	5	0	0	1	9	12	1	8	0	0	1	1	0
chr2	49031171	49031280	atac_L17466	prox	.	.	2	3	0	1	1	2	2	0	9	0	1	0	0	1	2	0	0	0	1	0	1	4	1	4	7	0	1	2	5	0	2	1	3	4	1	26	2	1	3	0	1	6	3	1	0	3	7	8	14	4	5	12	0	2	4	10	0	0	0	1	16	6	37	4	1	3	1	1	5	2	1	0	3	2	6	16	4	4	19	1	0
chr2	49031839	49031951	atac_L17467	prox	.	.	1	1	0	1	0	0	2	0	8	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	1	16	6	34	4	1	3	1	0	6	2	1	0	3	2	6	16	4	3	18	1	0	2	1	1	0	0	1	3	0	20	3	0	3	2	0	4	1	0	0	3	2	0	2	1	0	1	0	0
chr2	49039088	49039185	atac_L17468	prom_cage	+	ENSDART00000129704	0	1	0	0	0	0	2	0	7	0	0	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	11	1	0	4	1	2	3	1	1	0	7	10	5	18	0	0	5	2	0	2	4	0	0	0	0	2	1	17	0	0	3	0	0	8	2	0	0	3	4	4	8	0	1	3	0	0
chr2	49090872	49091039	atac_L17469	prom_umms	+	TCONS_00051844	0	1	0	0	1	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	2	0	0	2	0	0	1	0	0	1	2	0	0	2	0	0	1	1	0	0	2	0	0	0	0	4	0	4	1	0	0	0	0	4	2	0	0	0	2	0	1	0	0	0	0	0
chr2	49093029	49093132	atac_L17470	prom_refpred	+	XM_002660930.5	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	1	0	1	1	1	0	0	2	0	0	0	6	1	0	1	0	0	3	1	0	1	2	4	0	1	0	0	1	0	1	0	4	0	0	1	0	1	0	19	1	0	2	1	0	1	1	1	1	4	14	0	2	0	0	1	1	2
chr2	49174484	49174688	atac_L17471	dist	.	.	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	2	0	0	6	1	1	0	0	1	1	1	1	1	4	0	3	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	2	0	2
chr2	49222892	49223203	atac_P03379	dist	.	.	0	3	0	0	0	2	0	0	5	1	1	0	0	0	3	0	1	0	0	0	1	1	0	0	4	0	0	0	3	0	0	0	2	2	0	10	0	0	2	0	1	4	2	0	0	0	1	0	1	0	2	1	1	3	1	3	0	0	0	2	2	1	1	0	1	0	0	0	5	1	1	0	0	1	0	2	0	1	4	1	0
chr2	49232578	49232723	atac_L17472	prox	.	.	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	2	7	0	0	0	0	1	4	2	0	1	0	0	0	1	0	0	2	0	1	1	0	0	0	0	4	4	0	4	2	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0
chr2	49239831	49239908	atac_L17473	dist	.	.	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	4	0	0	0	0	1	4	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	1	2	0	0	4	0	0	0	0	0	3	0	1	0	3	1	0	0	0	0	3	0	0
chr2	49251168	49251256	atac_L17474	dist	.	.	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	1	3	0	3	0	0	0	1	0	3	0	0	0	1	1	0	0	0	0	1	1	0
chr2	49268707	49268889	atac_L17475	dist	.	.	0	1	0	0	0	0	1	0	6	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	1	0	4	0	0	1	0	0	3	1	0	0	0	2	0	0	0	0	0	0	1
chr2	49279856	49279945	atac_L17476	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	6	1	1	1	0	0	3	3	0	0	0	1	0	1	0	0	0	1	1
chr2	49305371	49305645	atac_L17477	dist	.	.	0	2	0	0	0	0	1	0	3	0	0	0	1	0	2	1	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	1	1	2	0	6	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1
chr2	49354929	49355005	atac_L17478	dist	.	.	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	2	0	5	1	0	0	0	0	4	1	0	1	2	1	0	1	1	0	0	0	1	1	1	0	0	1	2	1	0	7	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	2	3
chr2	49360384	49360665	atac_P03380	dist	.	.	1	1	0	0	0	1	1	0	6	0	0	3	0	0	3	0	0	0	1	1	0	1	0	0	2	0	0	1	4	0	0	0	0	2	1	9	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	3	0	1	0	0	0	0	9	1	0	2	1	0	3	1	2	0	1	2	0	1	0	0	0	0	1
chr2	49417848	49418017	atac_L17479	prom_ens	+	ENSDART00000122742	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	1	0	0	1	2	0	1	1	1	1	0	8	1	0	1	2	0	4	0	1	0	0	2	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	8	0	0	1	2	0	2	1	0	0	4	5	2	2	0	0	0	0	0
chr2	49418778	49418934	atac_L17480	prox	.	.	0	1	0	0	0	0	2	0	4	1	0	0	0	0	1	0	0	1	2	1	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	3	1	0	1	1	0	3	0	1	1	5	5	0	1	0	0	0	0	0	1	1	0	0	0	2	2	0	4	1	0	1	0	1	8	0	2	1	1	2	0	2	0	0	1	0	0
chr2	49428919	49429164	atac_L17481	dist	.	.	0	0	0	0	1	0	2	1	3	0	0	0	0	0	1	1	1	1	2	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	2	2	0	0	0	0	2	1	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	4	0	0	0	0	0	5	1	1	0	0	1	0	0	0	0	2	0	2
chr2	49434960	49435070	atac_L17482	dist	.	.	0	0	0	0	1	1	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	2	0	4	1	0	0	0	0	3	0	0	0	1	2	0	2	0	0	0	0	0
chr2	49457544	49457683	atac_L17483	prom_cage	+	ENSDART00000129967	1	0	1	0	1	1	2	0	6	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	2	3	0	18	3	1	4	0	0	4	0	0	0	4	2	1	8	0	1	0	0	0	2	1	1	0	2	2	8	0	18	1	0	4	3	0	8	1	2	0	1	1	3	1	1	0	2	0	0
chr2	49522007	49522269	atac_L17484	prom_cage	+	ENSDART00000056254	1	0	0	1	2	0	4	0	6	0	1	2	1	0	8	0	0	0	4	3	0	1	0	0	2	0	1	1	1	0	0	1	0	3	2	13	2	0	2	1	1	7	3	1	0	11	5	1	2	0	0	2	0	0	1	6	0	0	2	0	1	2	18	1	1	2	1	0	7	1	0	0	6	5	1	1	1	0	5	0	0
chr2	49580125	49580284	atac_L17485	prox	.	.	0	1	0	1	0	0	4	0	4	2	0	1	0	0	3	0	1	0	0	2	0	0	0	0	0	0	2	0	1	0	0	2	0	3	0	4	2	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	2	0	2	0	0	3	2	5	0	4	2	0	1	0	0	4	0	3	0	4	4	0	0	0	0	2	1	2
chr2	49603163	49603265	atac_L17486	dist	.	.	0	2	0	0	1	0	0	0	1	0	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	4	0	1	2	0	1	0	2	2	0	3	0	0	1	0	1	1	3	0	1	0	2	4	0	8	0	1	0	1	1	6	1	0	0	1	2	1	1	0	0	2	0	1
chr2	49604772	49604864	atac_L17487	dist	.	.	1	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	6	0	0	0	1	1	3	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	1	0	0
chr2	49626849	49626969	atac_L17488	prox	.	.	1	2	0	0	2	1	2	0	2	1	0	1	0	0	3	0	0	0	2	0	1	1	1	1	0	0	0	0	3	0	0	0	2	2	0	11	5	1	3	0	0	4	1	1	0	3	3	1	4	2	0	2	0	0	1	4	0	0	1	2	3	1	7	0	0	1	0	0	2	1	0	0	2	3	1	6	2	2	2	0	0
chr2	49649132	49649230	atac_L17489	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	2	0	1	0	0	0
chr2	49651157	49651237	atac_L17490	dist	.	.	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	5	3	0	0	0	0	0	0	1	0	3	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
chr2	49669065	49669170	atac_L17491	prox	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	49686260	49686452	atac_L17492	dist	.	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	49707785	49707900	atac_L17493	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	49793350	49793449	atac_L17494	prom_umms	-	TCONS_00054838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	49805786	49805951	atac_L17495	prom_cage	+	ENSDART00000056248	0	1	0	0	0	4	1	0	11	3	0	0	0	0	2	0	0	0	4	1	0	1	0	0	1	0	0	1	6	1	0	3	1	9	2	27	3	2	4	1	1	6	3	2	0	6	4	3	8	0	2	3	0	0	2	8	1	0	0	2	2	0	20	2	0	1	1	0	3	0	0	0	5	2	1	12	0	0	2	0	1
chr2	49834721	49834796	atac_L17496	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0	0	0	0	0	3	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr2	49872321	49872409	atac_L17497	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	49978290	49978564	atac_L17498	prom_umms	-	TCONS_00054847	0	2	0	0	1	0	0	0	6	0	0	1	0	0	2	0	0	0	1	3	0	0	0	0	0	0	1	5	7	0	0	3	1	6	0	22	0	0	2	1	0	4	0	1	0	4	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr2	50060971	50061233	atac_P03381	prox	.	.	0	2	0	0	0	0	2	0	7	0	0	1	0	0	1	1	0	0	0	3	0	3	0	0	0	0	0	2	1	0	0	1	1	1	1	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	4	0	11	0	0	3	0	0	4	2	0	0	4	8	0	3	0	0	1	0	0
chr2	50061908	50062024	atac_L17499	prom_umms	+	TCONS_00051899	0	2	0	0	0	0	0	0	3	3	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	6	0	0	1	2	2	1	9	1	0	3	0	0	4	2	0	0	3	3	0	2	0	0	1	0	0	0	5	0	0	4	0	1	1	12	3	0	4	0	0	2	2	1	0	1	2	3	9	2	0	3	0	0
chr2	50113834	50114123	atac_P03382	prom_ens	-	ENSDART00000145309	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	1	2	0	0	4	0	1	0	1	1	0	1	0	1	0	0	0	0	4	0	4	0	0	1	0	0	4	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	2	0	10	1	0	1	0	1	2	1	0	0	8	11	0	0	0	0	2	0	1
chr2	50126261	50126346	atac_L17500	prom_umms	-	TCONS_00054860	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	11	0	0	1	3	10	1	27	1	0	2	2	0	6	3	0	1	2	3	4	16	2	0	4	0	1	0	0	0	1	0	1	0	0	6	2	0	0	0	0	2	1	0	0	1	4	0	1	0	0	0	0	0
chr2	50225166	50225256	atac_L17501	prox	.	.	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	10	1	1	4	1	0	3	0	1	0	0	1	0	0	0	0	1	0	2	1	4	0	0	1	1	2	0	5	0	1	2	0	0	1	0	0	0	3	0	0	0	0	0	2	0	0
chr2	50225424	50225540	atac_L17502	prom_cage	-	ENSDART00000000042	0	4	0	0	1	0	1	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	1	1	0	11	1	1	2	0	0	4	0	0	0	3	1	0	0	0	0	3	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
chr2	50259604	50259742	atac_L17503	dist	.	.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	1	0	2	0	0	3	3	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	4	0	0	1	0	0	2	1	0	0	2	2	0	0	0	0	1	0	1
chr2	50264489	50264601	atac_L17504	dist	.	.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	4	0	0	0	1	3	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	2	0	2	1	0	0	0	0	3	2	1	0	1	2	0	1	0	0	2	2	1
chr2	50271881	50272197	atac_P03383	prom_cage	-	ENSDART00000127623	0	6	0	0	1	2	5	0	14	3	0	2	0	0	3	2	0	0	1	2	1	1	2	0	2	0	0	2	11	1	0	3	5	9	5	29	5	0	6	2	0	2	3	3	1	0	0	1	7	4	2	6	0	0	1	5	0	0	1	1	4	0	8	2	0	1	0	0	1	2	0	0	1	1	0	2	1	1	2	0	0
chr2	50279014	50279162	atac_L17505	dist	.	.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	3	1	3	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	5	1	4	0	0	0	0	0	0	0	1	0	0
chr2	50294216	50294290	atac_L17506	dist	.	.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	1	0	1	4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
chr2	50366280	50366551	atac_L17507	dist	.	.	0	2	0	0	0	0	1	0	3	0	0	0	0	0	1	2	1	0	1	1	0	0	0	0	0	0	1	1	3	0	0	1	0	1	0	5	0	0	1	0	0	4	2	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	2	0	10	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	2	0	0
chr2	50372429	50372579	atac_L17508	prom_ens	-	ENSDART00000108900	1	0	0	0	1	1	0	0	1	1	0	2	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	4	3	0	2	2	1	3	1	9	1	0	3	0	0	6	0	2	0	2	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
chr2	50380995	50381181	atac_L17509	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	3	1	0	0	1	0	2	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	50391700	50391793	atac_L17510	prox	.	.	1	4	0	0	0	1	1	0	5	0	0	0	1	0	2	1	1	0	2	1	0	0	0	0	1	1	0	1	7	0	0	2	1	3	0	13	1	0	5	3	0	3	0	3	0	2	7	0	2	0	0	0	0	0	2	5	0	0	1	2	3	0	11	2	0	1	0	0	3	0	0	0	1	1	0	0	0	0	3	1	1
chr2	50414222	50414724	atac_P03384	prom_umms	+	TCONS_00051907	1	5	0	0	1	1	5	1	14	0	0	2	3	0	2	3	1	0	4	9	1	2	0	0	1	0	3	0	6	0	0	1	3	1	0	19	0	0	2	1	0	4	2	0	0	1	4	0	0	0	0	0	0	1	0	4	0	0	3	4	3	1	14	0	0	1	2	0	4	6	0	0	2	2	0	0	0	0	1	1	0
chr2	50445709	50445785	atac_L17511	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	1	0	6	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	2	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0
chr2	50448107	50448191	atac_L17512	dist	.	.	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	6	1	0	1	1	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	3	1	0	7	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	1	0	2
chr2	50583120	50583234	atac_L17513	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	2	0	0	7	0	0	3	1	0	2	0	1	0	0	1	0	0	0	0	4	1	1
chr2	50607997	50608072	atac_L17514	prom_umms	+	TCONS_00051914	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	2	3	0	1	0	0	10	1	15	0	1	3	0	1	7	2	1	0	3	8	0	9	1	0	3	0	0	1	5	0	0	1	0	3	0	19	1	0	3	2	0	1	0	2	0	2	5	0	2	0	0	0	0	0
